id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16207620,Portland / St. Johns Close-In Clean & Cozy  Studio,7323422,Bryan,,Cathedral Park,45.58792,-122.75689,Entire home/apt,37,4,28,2020-05-08,0.76,1,250
16230279,Jay’s Place - SE Portland,4872831,Jason,,Hosford-Abernethy,45.50855,-122.64143,Entire home/apt,47,2,122,2020-06-28,2.85,1,82
16233824,Sparkling Clean SE PDX Getaway or Staycation,14483912,Heather,,Richmond,45.50043,-122.62481,Entire home/apt,55,1,262,2020-07-04,6.66,1,149
16236488,THE PLACE= Room #1,60426753,E Malcolm,,Humboldt,45.5557,-122.66622,Private room,40,2,86,2020-03-14,2.26,2,4
16236972,Quiet & Private Studio w/ Loft.,68441736,Chris & Shuree,,Portsmouth,45.58732,-122.72099,Entire home/apt,115,2,103,2020-01-28,2.44,1,0
16246788,One room in quiet neighborhood near downtown,106222744,Salvatore,,South Burlingame,45.46633,-122.69323,Private room,45,1,113,2020-03-15,2.71,1,34
16253741,Victorian in the heart of Division,575743,Evan,,Richmond,45.50456,-122.62354,Entire home/apt,190,1,57,2020-03-08,1.33,1,65
16257705,The Sequoia,97520164,Gregory,,Richmond,45.50681,-122.61996,Private room,87,31,3,2019-10-03,0.09,2,65
16287165,Sun-Filled Mid-Century Bungalow in North Williams Corridor,67653079,Jude,,Humboldt,45.55479,-122.66848,Entire home/apt,95,1,249,2020-06-20,5.79,1,1
16287341,Bright. Sunlit. Craftsman home. Built in 1913.,7698196,Maggie & Peter,,Grant Park,45.54021,-122.61921,Entire home/apt,250,2,8,2019-07-06,0.22,1,120
16288502,Walk Everywhere!  | Entire Apartment | Immaculate,1166453,Blaine,,Sunnyside,45.51289,-122.61396,Entire home/apt,115,3,231,2020-07-06,5.45,1,174
16299536,Cozy Room(s) in St Johns with Private Bath,34947896,Karine,,St. Johns,45.59738,-122.74286,Private room,55,1,98,2020-03-09,2.38,1,305
16314330,"Modern 1 bdrm, parking & hot tub",64919481,Jamie,,Pearl,45.53139,-122.67539,Entire home/apt,149,30,57,2019-12-28,1.31,1,0
16323421,Perfect Portland Escape,5849887,Karina,,Woodlawn,45.57325,-122.64618,Entire home/apt,150,2,7,2020-01-20,0.17,2,0
16323535,Stylish apartment in amazing location.,6628318,Marianne,,Overlook,45.56167,-122.69331,Entire home/apt,70,1,170,2020-05-31,4.26,1,155
16324110,Family-Friendly on Alberta St. Walk Score: 95!,106840758,White,,Vernon,45.56,-122.65068,Entire home/apt,399,2,128,2020-06-15,3.06,1,0
